gradient,modificati,modificat1,modified,monitoring,municipali,natureofev,entrancelo,provincete,fishpassty,operatingn,operatedby,architect,constructe,length_m,contracted,depth_m,designedon,elevationm,engineerin,estimateof,estimateo1,fishwayref,hasevaluat,knownnotus,maxfishway,meanfishwa,entrancepo,completele,operationp,plansheldb,purpose,rivernamee,rivernamef,completel1,cabd_id,dam_id,known_use,datasource,featuretyp,waterbodyn,waterbody1,yearconstr,entrancep1,entrancel1,provincet1,fishpasst1,structuren,structure1,PRPWSHID,NHN4DWSH,Longitude,Latitude
10.5,To improve passage efficiency,2002,1,NA,Haldimand County,Evaluated effectiveness of fishway to pass walleye upsteam,2,on,1,NA,"MNR, GRCA and volunteers",NA,NA,47,NA,0,0,0,Denil style fishway on a side channel weir,0,0,NA,1,"{""Walleye (Sander vitreus)""}",0,0,0,0,NA,NA,To pass walleye upstream,NA,NA,NA,baf41b48-5c1f-4b7d-acc1-16e53746bb65,689260e1-cc2e-4e13-8445-c2b87cc61481,"{""Mooneye (Hiodon tergisus)"",""Channel catfish (Ictalurus punctatus)"",""Smallmouth bass (Micropterus dolomieu)"",""Rainbow/steelhead trout (Oncorhynchus mykiss)""}",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/baf41b48-5c1f-4b7d-acc1-16e53746bb65,fishways,NA,NA,1994,NA,Bank,Ontario,Denil,Dunnville Weir III,NA,ON-02GB-01,02GB,-79.62906942,42.89718721
0,NA,0,0,NA,The Blue Mountains,NA,0,on,3,"Owned by Grey-Sauble CA

Fish passage can be blocked

Flood control structure, is the third barrier upstream from Georgian Bay.",MNR and CA staff and volunteers,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Beaver River,NA,NA,bd23fac6-665f-4518-9740-5c9ecdccc10d,f2a4c1d2-c6fe-4e58-b36a-a5eedd99adc7,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/bd23fac6-665f-4518-9740-5c9ecdccc10d,fishways,NA,NA,0,NA,NA,Ontario,Pool and weir,Clendennan Fishway,NA,ON-02FB-01,02FB,-80.47055986,44.54034778
0,NA,0,0,NA,Halifax,NA,0,ns,3,The bottom seven pools have walls made of rock on the banks. The downstream by-pass appears to be an old counting station.,NA,NA,NA,0,NA,0,0,0,Functional & No Maintenance,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,East River,NA,NA,bf9acf91-5e4f-4803-81a4-0099804a19c8,cc1a643b-01c1-437b-b3cb-c79bc7fb8501,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/bf9acf91-5e4f-4803-81a4-0099804a19c8,fishways,NA,NA,1936,NA,NA,Nova Scotia,Pool and weir,Ruth Falls,NA,NA,01EM,-62.49846995,44.95574516
0,Improve fishway performance,2005,1,PIT array,Sault Ste. Marie,Attraction and passage efficiency,0,on,6,Converted to trap and sort fishway during the sea lamprey migration,NA,NA,NA,6.1,NA,0,0,0.4,NA,0,0,NA,1,NA,0,0,0,0,aprjul,NA,Block sea lamprey migration and pass other fishes,Big Carp River,NA,NA,c066a086-e1cb-479c-ae50-85db0c4b5c58,6949181b-e840-4b01-b72f-06c93803debe,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/c066a086-e1cb-479c-ae50-85db0c4b5c58,fishways,NA,NA,1995,NA,NA,Ontario,Vertical slot,Big Carp River Fishway,NA,ON-02CAA05,02CA,-84.45310579,46.50634294
0,NA,0,0,NA,Halifax,Evaluation of fish Passage,0,ns,3,There is a rock ledge which is acting like another baffle and creating another pool immediately downstream of fish way.,NA,NA,NA,0,NA,0,0,0,Functional & No Maintenance,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,Grand Lake Tributary,NA,NA,c0d14a33-7001-4b9e-af51-5adbd889f31a,2e9057e5-4640-4f99-a15e-4168c338fdc1,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/c0d14a33-7001-4b9e-af51-5adbd889f31a,fishways,NA,NA,0,NA,NA,Nova Scotia,Pool and weir,Grand Lake Water Control,NA,NA,01EK,-63.16539789,44.90210932
10,NA,0,0,NA,Lesser Slave River No.124,effectiveness of fishway for passing north-temperate salmonids,1,ab,1,NA,NA,NA,NA,0,NA,0,0,1.2,NA,0,0,NA,1,"{""Walleye (Sander vitreus)"",""Spottail shiner (Notropis hudsonius)""}",0,0,0,0,NA,NA,NA,Lesser Slave River,NA,NA,c15fd1b5-8e02-40a7-9656-8f52fc03016f,eac53021-0afd-423c-beb1-53145a5d65b3,"{""Longnose sucker (Catostomus catostomus)"",""White sucker (Catostomus commersonii)"",""Yellow perch (Perca flavescens)"",""Northern pike (Esox lucius)"",""Burbot (Lota lota)"",""Cisco (Coregonus artedi)"",""Lake whitefish (Coregonus clupeaformis)""}",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/c15fd1b5-8e02-40a7-9656-8f52fc03016f,fishways,NA,NA,0,NA,Midstream,Alberta,Denil,Lesser Slave River Weir - Denil 2,NA,AB-17040201,07BK,-114.7560766,55.30486105
0,NA,0,0,NA,Lac-des-Eaux-Mortes,NA,0,qc,9,Contact info: CEHQ Zec Bas-Saint-Laurent,Centre d?expertise Hydrique du QuLbec,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Rivirre Neigette,Rivirre Neigette,NA,c27eae24-0bd1-4f0f-acd5-5b6ce8ff738e,23c8be55-c3fa-4ecd-8ff1-ce52aaccae78,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/c27eae24-0bd1-4f0f-acd5-5b6ce8ff738e,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Barrage du Grand lac Neigette,Barrage du Grand lac Neigette,NA,02QA,-68.18620648,48.28055462
0,NA,0,0,NA,Yarmouth,Evaluation of fish Passage,0,ns,3,"There is a non baffled, concrete, box culvert immediately upstream of fish way. There are three non baffled, circular, metal, projecting culverts acting as downstream by-pass. There is a concrete structure at the exit of the fish way.",NA,NA,NA,0,NA,0,0,0,Functional & No Maintenance,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,Little Lake Tributary,NA,NA,c2da9531-e6a8-46a0-b2eb-1c15340510cf,f3f6b18a-5988-4cb8-b94c-81b71dbd6fba,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/c2da9531-e6a8-46a0-b2eb-1c15340510cf,fishways,NA,NA,0,NA,NA,Nova Scotia,Pool and weir,NA,NA,NA,01DA,-66.15159887,43.94008908
0,NA,0,0,NA,Halifax,NA,0,ns,9,Could not access coordinates because the park was closed for the season and is gated.,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Dollar Lake,NA,NA,c3199e2a-9dbd-4ec3-abd5-ca5e5e96f2f1,c01a00f1-493c-4317-aa74-ab20a1216ea6,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/c3199e2a-9dbd-4ec3-abd5-ca5e5e96f2f1,fishways,NA,NA,0,NA,NA,Nova Scotia,Unknown,Dollar Lake Water Control,NA,NA,01EK,-63.31854094,44.93083332
0,NA,0,0,NA,Halifax,NA,0,ns,9,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Malay Falls Flowage,NA,NA,c86a66c0-a86b-4f33-9f49-78f3cc1444e0,b8866da5-3694-4b00-a333-87768901b24b,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/c86a66c0-a86b-4f33-9f49-78f3cc1444e0,fishways,NA,NA,0,NA,NA,Nova Scotia,Unknown,Barrier Dam,NA,NA,01EM,-62.48522166,44.98907435
0,NA,0,0,NA,Terrebonne,NA,0,qc,9,"near Terrebonne

Fishway called

Passe migratoire du segment marais du ruisseau de feu

Technical report

C,tc 2010

Contact info

Philippe Brodeur, Rnjean Dumas, MRNF",QMNRF,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Ruisseau de feu,Ruisseau de feu,NA,c90f178d-6465-4402-859a-a6f6799e8a84,323b32ac-b99e-407a-9d19-c9fff9f49982,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/c90f178d-6465-4402-859a-a6f6799e8a84,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Passe migratoire Ruisseau de feu,Passe migratoire Ruisseau de feu,NA,210,-73.48957001,45.71511499
0,NA,0,0,NA,Prairie View,NA,0,mb,2,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Birdtail Creek,NA,NA,ca4ebf7f-bb49-4841-995b-1b020082370c,db76747e-2eae-4a52-ad06-157344085785,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/ca4ebf7f-bb49-4841-995b-1b020082370c,fishways,NA,NA,1947,NA,NA,Manitoba,Nature-like fishway,Birtle Dam,NA,NA,05ME,-101.060772,50.41972202
0,NA,0,0,NA,"Pictou, Subd. B",Evaluation of fish Passage,0,ns,3,The notch chutes are made of sheet metal. We could not fully access the fish way because of restricted access. Upwelling in channel next to fish way brings hundreds of fish to the surface.,NA,NA,NA,0,NA,0,0,0,Functional & No Maintenance,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,Pictou Harbour,NA,NA,ca5f4372-9c01-4f77-b1b8-b2228781b716,8e0a66d7-23fc-428f-aa23-68d4cc0ee56a,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/ca5f4372-9c01-4f77-b1b8-b2228781b716,fishways,NA,NA,0,NA,NA,Nova Scotia,Pool and weir,Pictou Harbour,NA,NA,01DP,-62.74437889,45.64191658
0,NA,0,0,NA,West Hants,Evaluation of fish Passage,0,ns,3,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,caab4b2b-415d-4df6-bcd4-4ec41ed67bdd,7262c3c3-468f-45c6-bdc1-7407454fd937,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/caab4b2b-415d-4df6-bcd4-4ec41ed67bdd,fishways,NA,NA,0,NA,NA,Nova Scotia,Pool and weir,Zwicker Lake Dam,NA,NA,01DE,-64.23636624,44.81537311
0,NA,0,0,NA,Yarmouth,NA,0,ns,3,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Tusket River,NA,NA,caf21ff8-3efc-436d-9176-9f46508a9933,0b26f130-9828-4b83-a9f5-b411ae36b673,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/caf21ff8-3efc-436d-9176-9f46508a9933,fishways,NA,NA,1949,NA,NA,Nova Scotia,Pool and weir,Lake Vaughan Fishway,NA,NA,01EA,-65.97090556,43.88694666
0,NA,0,0,NA,Lac-MVgantic,NA,0,qc,9,"contact info

Sylvain Roy",QMNRF,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,RiviFre ChaudiSre/Lac-Mogantic,RiviFre ChaudiSre/Lac-Mogantic,NA,cbce6479-3380-4483-8766-cbd7e4b7d712,1ccc4c96-6c28-4737-95a0-680a96e3c372,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/cbce6479-3380-4483-8766-cbd7e4b7d712,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Barrage Magantic,Barrage Magantic,NA,02PJ,-70.88082379,45.57347301
4.3,NA,0,0,fish trap and PIT,Saint-Roch-de-Richelieu,"PIT tags, current study",2,qc,6,NA,Parks Canada,NA,NA,85,NA,2.7,1,3.4,NA,0,0,NA,1,NA,0,0,3,0,MayJun,NA,To help endangered species pass the dam,NA,NA,NA,cc827e1c-3b9f-43b5-8e0c-c60b1656d8cb,5d278718-81a9-4f67-918e-8a27067300e5,"{""Mooneye (Hiodon tergisus)"",""Common carp (Cyprinus carpio)"",""Longnose sucker (Catostomus catostomus)"",""Shorthead redhorse (Moxostoma macrolepidotum)"",""Silver redhorse (Moxostoma anisurum)"",""Lake sturgeon (Acipenser fulvescens)"",""Longnose gar (Lepisosteu",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/cc827e1c-3b9f-43b5-8e0c-c60b1656d8cb,fishways,NA,NA,2001,Bottom and Surface,Bank,Quebec,Vertical slot,Vianney Legendre Fishway,NA,NA,02OJ,-73.14993435,45.86307431
0,NA,0,0,NA,Saugeen Shores,NA,2,on,3,"MNR owned

Southhampton Ontario

Approximately 500-1000 Rainbow trout (Onchorhyncus mykiss) are passed each year

Metal basket for capturing fish, there is also a lamprey trap present",MNR staff and volunteers,NA,NA,26,NA,0,0,2.7,9 resting pools,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Saugeen River,NA,NA,cdc24c05-6f18-42d5-8ace-f1f0f3b5711c,b0f52d31-0242-4675-914e-c6fd416af3f2,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/cdc24c05-6f18-42d5-8ace-f1f0f3b5711c,fishways,NA,NA,0,NA,Bank,Ontario,Pool and weir,Denny's Dam Fishway,NA,ON-02FC-01,02FC,-81.32996785,44.50420824
0,NA,0,0,NA,Augusta,NA,0,on,2,Fishway is in operation only during spring melt.,NA,NA,NA,116,NA,0,0,0,Channel consists of a number of pools with 20cm drop between pools.,0,0,NA,0,NA,0,0,0,0,marmay,NA,To pass Esox lucius,Indian Creek,NA,NA,cdd48e0a-5afb-4035-8a2e-e1f931ba634b,61856b02-e046-471d-b390-d9f0fa7ade97,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/cdd48e0a-5afb-4035-8a2e-e1f931ba634b,fishways,NA,NA,2006,NA,NA,Ontario,Nature-like fishway,Indian Creek Fishway,NA,ON-02LB-10,02LB,-75.60424807,44.80667608
0,NA,0,0,NA,"Cumberland, Subd. C",NA,0,ns,3,"There was not a fish way at the coordinates. Appears to be a baffled culvert, however the culvert was backwatered to the top with muddy water so unable to tell conclusively.",NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,d05d95cd-5327-4964-bdb3-7a25bce5d06f,4a93bcd1-5956-454e-92d9-8c098dac62d8,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d05d95cd-5327-4964-bdb3-7a25bce5d06f,fishways,NA,NA,0,NA,NA,Nova Scotia,Pool and weir,Nappan Tidal Gates,NA,NA,01DL,-64.24277829,45.77224945
2.2,NA,0,0,NA,"East River, Part 1",NA,0,pe,2,NA,NA,NA,NA,54.4,NA,7.6,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Pisquid River,NA,NA,c19b868e-e385-4798-9002-1949cbc83aef,401d82e6-f464-459b-9ac7-ffd950d06350,"{""Rainbow smelt (Osmerus mordax)""}",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/c19b868e-e385-4798-9002-1949cbc83aef,fishways,Pisquid River,NA,0,NA,NA,Prince Edward Island,Nature-like fishway,NA,NA,NA,01CC,-62.83463257,46.31797845
0,NA,0,0,NA,Barrington,Evaluation of fish Passage,0,ns,2,"The dam has been blown out on the river right side and is acting as a passable, runaround fish way. The fish way was assessed visually from a distance. It is an old dam that has had a section removed for fish passage.",NA,NA,NA,0,NA,0,0,0,Functional & No Maintenance,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,Shag Harbour Pond,NA,NA,d0815c2c-cbcb-4b49-8f85-7c3927847aaa,2cb8755e-061a-454d-9227-f0009c092817,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d0815c2c-cbcb-4b49-8f85-7c3927847aaa,fishways,NA,NA,0,NA,NA,Nova Scotia,Nature-like fishway,Shag Harbour Pond Dam,NA,NA,01EB,-65.69649387,43.50536891
7.3,Dam decomissioned,2017,1,NA,Strathcona A,"Downstream only, Abundance, biometric and survival data",2,bc,3,NA,BC Hydro,NA,BC Hydro/DFO,30.9,NA,0.2,1,0,NA,0,0,NA,0,NA,0,0,4,0,NA,BC Hydro,Open upstream habitat to coho and steelhead,Salmon River,NA,NA,d0e3af8b-3b37-4a24-98e9-76557417d1ff,30b88f1b-dc21-4b42-8daa-d4cebae24142,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d0e3af8b-3b37-4a24-98e9-76557417d1ff,fishways,NA,NA,1991,Mid-column,Bank,British Columbia,Pool and weir,Salmon River Diversion Dam,NA,BC_176,08HD,-125.669541,50.0943693
0,NA,0,0,NA,"Pictou, Subd. B",Evaluation of fish Passage,0,ns,3,The baffles have been removed,NA,NA,NA,0,NA,0,0,0,Requires Repairs & No Maintenance,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,Middle River,NA,NA,d1f362d5-9aef-4ea5-bc84-6abcfd7b9261,ec4a9be7-6f50-4198-8f76-37455571b6a5,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d1f362d5-9aef-4ea5-bc84-6abcfd7b9261,fishways,NA,NA,0,NA,NA,Nova Scotia,Pool and weir,Pictou Causeway,NA,NA,01DP,-62.72338577,45.65538653
0,NA,0,0,NA,West Hants,Evaluation of fish Passage,0,ns,3,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,Trout River,NA,NA,d5788924-7a6f-4817-a01f-0c599882d1d2,71f57135-194d-4850-9c2e-775784f9e2ca,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d5788924-7a6f-4817-a01f-0c599882d1d2,fishways,NA,NA,0,NA,NA,Nova Scotia,Pool and weir,DU 6219 Three Mile Brook Project,NA,NA,01DF,-64.025815,45.14155088
0,NA,0,0,NA,Lac-Huron,NA,0,qc,9,"contact info

CEHQ",CEHQ,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Rivi,Rivi,NA,d5a3d3af-8fd2-4673-a928-b8539166f816,15875301-f0bc-4c31-a9ea-76aec0c50f39,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d5a3d3af-8fd2-4673-a928-b8539166f816,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Barrage du lac Rimouski,Barrage du lac Rimouski,NA,02QA,-68.22183706,48.02395511
0,NA,0,0,NA,Corner Brook,NA,0,nl,1,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,d768bbf1-d907-4382-8115-47902823a2dc,22cd1df4-ab72-446e-9555-bf60df9ebb5e,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d768bbf1-d907-4382-8115-47902823a2dc,fishways,NA,NA,0,NA,NA,Newfoundland and Labrador,Denil,Glynmill Pond Dam,NA,NA,02YL,-57.94315964,48.94737481
0,NA,0,0,NA,"Kings, Subd. D",NA,0,ns,3,There is not a fish way at coordinates. There is a downstream by pass.,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Gaspereau River,NA,NA,d89f3a7c-156f-40ce-b466-ea74fb70ff61,c03e5310-781d-46a4-be37-74a456368eb4,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d89f3a7c-156f-40ce-b466-ea74fb70ff61,fishways,NA,NA,0,NA,NA,Nova Scotia,Pool and weir,White Rock,NA,NA,01DD,-64.38239931,45.06229132
0,NA,0,0,NA,St. Mary's,NA,0,ns,3,There is no fish way at the listed coordinates. There is the MacDonald Brothers Sawmill near the coordinates with a downstream by-pass.,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Sherbrooke Lake,NA,NA,d9227bf4-ad14-4708-bbf5-0d9f8a946bab,081a2863-bef0-4e63-8ba3-a370b2b62e5b,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d9227bf4-ad14-4708-bbf5-0d9f8a946bab,fishways,NA,NA,0,NA,NA,Nova Scotia,Pool and weir,Sherbrooke Village Sawmill Dam #2,NA,NA,01EO,-61.97666449,45.13473138
0,NA,0,0,NA,Wheatland County,NA,2,ab,6,NA,NA,NA,NA,29,NA,0,0,0,Maximum flow of 1.5m/s recorded in pool two,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Bow River,NA,NA,da2a28cd-df2e-4129-824c-76eebac44acf,40c973a8-883d-477a-be4c-8e642dbb41b0,"{""Mountain whitefish (Prosopium williamsoni)"",""Rainbow/steelhead trout (Oncorhynchus mykiss)"",""Sea trout (Salmo trutta)""}",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/da2a28cd-df2e-4129-824c-76eebac44acf,fishways,NA,NA,1973,NA,Bank,Alberta,Vertical slot,Carseland Dam,NA,AB-04020901,05BM,-113.4449307,50.8250263
0,maintenance,2020,1,NA,"Division No.  5, Subd. G",NA,0,nl,1,NA,NA,NA,NA,0,Ducks Unlimited Canada,0,1,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,Passage of Atlantic salmon,NA,NA,NA,dc11e2a5-9e26-489c-981f-f6a0c1c6106d,dc0591c2-1e69-442e-af23-0fe8dcc7c042,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/dc11e2a5-9e26-489c-981f-f6a0c1c6106d,fishways,NA,NA,1992,NA,NA,Newfoundland and Labrador,Denil,Birchy Basin Dam,NA,NA,02YL,-57.09609276,49.51937968
0,NA,0,0,NA,"Kings, Subd. A",NA,0,ns,9,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Aylesford Lake,NA,NA,dc83f90b-3241-435a-8e9f-e61500acc727,c3e6fc85-15b9-4b16-955f-70972173dc0d,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/dc83f90b-3241-435a-8e9f-e61500acc727,fishways,NA,NA,0,NA,NA,Nova Scotia,Unknown,NA,NA,NA,01DD,-64.6549984,44.9616763
0,NA,0,0,NA,"Division No. 18, Unorganized",NA,0,sk,9,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,dcbad554-7e50-4b74-9b83-76848e67a542,683d68eb-8fd2-49ce-9d46-060cbbd6e703,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/dcbad554-7e50-4b74-9b83-76848e67a542,fishways,NA,NA,0,NA,NA,Saskatchewan,Unknown,Lac La Ronge Dam,NA,NA,06CB,-104.5352147,55.33529398
0,NA,0,0,NA,Saint-Anaclet-de-Lessard,NA,0,qc,7,"contact info

Ville de Rimouski",Ville de Rimouski,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Riviere Germain-Roy,Riviere Germain-Roy,NA,dd89d73c-f801-4fc5-955c-588f448fedb9,c75da7d5-f12f-494d-9888-61eabf25d7de,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/dd89d73c-f801-4fc5-955c-588f448fedb9,fishways,NA,NA,0,NA,NA,Quebec,Other,Barrage Germain-Roy,Barrage Germain-Roy,NA,02QA,-68.42319348,48.46136483
0,NA,2009,1,NA,Baie-Trinitm,NA,0,qc,9,"near Baie TrinitR

Conact info and techincal report info

Denis Fournier 

Marc Talbot

MRNF(SFA+09) 

Beaulieu 1993

Reconstruction 2009","CEHQ

MRNF",NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,"Rivi
re Triniti","Rivi
re Triniti",NA,ddd1fb45-dea7-4943-bddb-98b84bd33bbe,556884d2-b2f3-4c5b-aa8e-c28fc4597a8b,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/ddd1fb45-dea7-4943-bddb-98b84bd33bbe,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Barrage Baie Trinitu,Barrage Baie Trinitu,NA,02UA,-67.30802006,49.41749362
0,NA,0,0,NA,Rimouski,NA,0,qc,9,"Contact info

Ville de Rimouski",Ville de Rimouski,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Riviere Rimouski,Riviere Rimouski,NA,dde8bf39-7c52-4ec4-aecd-577bbee47164,1f123146-38bc-4099-b893-40e8536e940a,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/dde8bf39-7c52-4ec4-aecd-577bbee47164,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Barrage,Barrage,NA,02QA,-68.53840473,48.44428406
0,NA,0,0,NA,Owen Sound,NA,2,on,3,"Owen Sound, Ontario

MNR owns fishway

200-300 fish passed each spring

Believed to be first fishway constructed in Ontario",MNR staff and CA staff volunteers,NA,NA,0,North Grey Region Conservation Authority,0,0,3,"Only operated seasonally when flows exceed 11,000 gal/min (833 L/s)

Wire cage used to capture fish",0,0,NA,0,NA,0,0,0,0,aproct,NA,NA,Sydenham River,NA,NA,dea50dea-c1d7-47d5-9ab0-caf095ef97d8,4ba7571b-6823-4f68-b42e-55722a1a797b,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/dea50dea-c1d7-47d5-9ab0-caf095ef97d8,fishways,NA,NA,1959,NA,Bank,Ontario,Pool and weir,Mill Dam fishway,NA,ON-02FB-04,02FB,-80.94451178,44.55965127
0,NA,0,0,NA,Grand Falls-Windsor,NA,0,nl,3,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Exploits River,NA,NA,e0f3f388-cc4d-4d98-84c0-c4803a253d49,6204efc1-d004-4d45-9a21-2847ff56a825,"{""Brook trout (Salvelinus fontinalis)"",""Atlantic salmon (Salmo salar)""}",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/e0f3f388-cc4d-4d98-84c0-c4803a253d49,fishways,NA,NA,0,NA,NA,Newfoundland and Labrador,Pool and weir,Goodyear's Dam,NA,NA,02YOB,-55.7030615,48.93001591
0,NA,0,0,NA,Eeyou Istchee Baie-James,NA,0,qc,9,"Near Nemaska

fishway called BE-05

Techincal Report

Guay et Gendron 2010

contact info

Richard Verdon/

Jean Caumartin/

Jean-Christophe Guay",Hydro-Quabec,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Ryservoir de l'Eastmain 1,Ryservoir de l'Eastmain 1,NA,e25dd29f-bae8-4940-a4c9-d80fbea5293c,417eb6cf-93e6-414f-afa4-d9985da5fce8,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/e25dd29f-bae8-4940-a4c9-d80fbea5293c,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Rnservoir de l'Eastmain 1 BE-05,Rnservoir de l'Eastmain 1 BE-05,NA,03CB,-75.85713566,51.97697501
0,NA,0,0,NA,Boucherville,NA,0,qc,9,"near Boucherville

fishway called 

Passe migratoire de la riviere aux Pins

Technical report

Brodeur et al. 2007

contact info

Philippe Brodeur , Martin L veilld, MRNF",QMNRF,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,RiviFre aux Pins,RiviFre aux Pins,NA,e78beef0-21d3-4737-abe4-80c326a249a9,7c290583-47f6-4479-b13c-9db3e472df71,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/e78beef0-21d3-4737-abe4-80c326a249a9,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Riviore aux Pins,Riviore aux Pins,NA,210,-73.44377977,45.64602557
