useirrigat,downpassag,catchmenta,waterbodyn,reservoirn,reservoir1,operatingn,waterbody1,maintenanc,constructi,completele,use_supply,userecreat,usepolluti,use_other,usenavigat,useirriga1,useinvasiv,usefloodco,usesupplyc,useotherco,functionco,lakecontro,spillwayty,turbinetyp,dam_use,datasource,featuretyp,downpassa1,lakecontr1,municipali,functionna,operatings,cabd_id,passabilit,facilityna,facilityn1,uppassaget,provincete,passabili1,operating1,ownershipt,usefloodc1,damconditi,ownership1,provincet1,federalcom,provincial,assesssche,expectedli,maintenan1,spillwayca,reservoirp,reservoird,avgrateofd,size_class,degreeofre,length_m,hydropeaki,passabili2,generating,turbinenum,upstreamli,reservoira,storagecap,provincia1,construct1,useelectri,userecrea1,usenaviga1,usefishcod,usepollut1,useinvasi1,sizeclassc,height_m,construct2,owner,federalflo,comments,completel1,use_code,nhnwaters1,lastmodifi,removedyea,useanalysi,conditionc,use_fish,useelectr1,uppassage1,turbinety1,spillwayt1,damnameen,damnamefr,PRPWSHID,NHN4DWSH,Longitude,Latitude
0,0,0,NA,NA,NA,NA,Cousineau Lake,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/bf4aeedd-7280-4ae4-9688-b6861dd6095f,dams,NA,NA,Thompson-Nicola J (Copper Desert Country),Unknown,Unknown,bf4aeedd-7280-4ae4-9688-b6861dd6095f,Barrier,NA,NA,0,bc,1,5,7,0,NA,Unknown,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Nicola,6/29/2022,0,1,0,NA,NA,NA,NA,NA,NA,NA,BC_62,08LG,-120.744757,50.45568699
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/bbbe1459-9d85-43c8-b9fb-668426381455,dams,NA,NA,Thompson-Nicola J (Copper Desert Country),Unknown,Unknown,bbbe1459-9d85-43c8-b9fb-668426381455,Barrier,NA,NA,0,bc,1,5,7,0,NA,Unknown,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Thompson - Mouth,6/29/2022,0,1,0,NA,NA,NA,NA,NA,NA,NA,BC_205,08LF,-120.7840433,50.62149534
0,0,0,NA,NA,NA,NA,Harmer Creek,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/13635d39-ee0f-4d0c-bb9c-9649ac9a5c63,dams,NA,NA,East Kootenay A,Unknown,Active,13635d39-ee0f-4d0c-bb9c-9649ac9a5c63,Barrier,NA,NA,0,bc,1,2,4,0,NA,Private,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Medium,0,0,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,2,6.2,0,Elkview Coal Corporation,0,NA,2,11,Elk,6/29/2022,0,1,0,NA,NA,NA,NA,NA,Harmer Creek Dam,NA,BC_46,08NK,-114.8164806,49.83091098
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/8778e151-6eab-4e30-a4eb-20de8fe2d8ee,dams,NA,NA,Kootenay Boundary E / West Boundary,Unknown,Unknown,8778e151-6eab-4e30-a4eb-20de8fe2d8ee,Barrier,NA,NA,0,bc,1,5,5,0,NA,Provincial/Territorial,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Small,0,117,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,1,3.5,0,Ministry Of Forests Lands And Natural Re,0,NA,2,11,Kettle,6/29/2022,0,1,0,NA,NA,NA,NA,NA,Clark Creek,NA,BC_78,08NN,-119.0962101,49.78229638
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/036ceeec-c70f-4bbc-b30b-7e4c0e3fbee4,dams,NA,NA,Thompson-Nicola J (Copper Desert Country),Saddle,Active,036ceeec-c70f-4bbc-b30b-7e4c0e3fbee4,Barrier,NA,NA,0,bc,1,2,6,0,NA,Other,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Small,0,60,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,1,1,1908,Little George G,0,NA,2,11,South Thompson,6/29/2022,0,1,0,NA,NA,NA,NA,NA,Smith Slough Saddle Dam,NA,BC_191,08LE,-120.4182641,50.57856022
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/453814de-1f6d-4200-bda2-d00b6f231fb3,dams,NA,NA,Thompson-Nicola J (Copper Desert Country),Saddle,Active,453814de-1f6d-4200-bda2-d00b6f231fb3,Barrier,NA,NA,0,bc,1,2,4,0,NA,Private,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Small,0,57.9,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,1,3.7,0,Gardens Creek Ranch Ltd.,0,NA,2,11,Thompson - Mouth,6/29/2022,0,1,0,NA,NA,NA,NA,NA,Fehr Lake East Dam,NA,BC_205,08LF,-120.8571468,50.70905567
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/1d695dc5-7d13-4f13-8e82-60b1436be076,dams,NA,NA,East Kootenay C,Unknown,Active,1d695dc5-7d13-4f13-8e82-60b1436be076,Barrier,NA,NA,0,bc,1,2,1,0,NA,Charity/Non-profit,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,4,0,0,Ducks Unlimited (Canada),0,NA,2,11,Central Kootenay,6/29/2022,0,1,0,NA,NA,NA,NA,NA,New Lake Dam,NA,BC_187,08NG,-115.8516491,49.50835759
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/e6ab5e15-33f2-498e-812f-cf814c1b2b41,dams,NA,NA,Thompson-Nicola J (Copper Desert Country),Unknown,Active,e6ab5e15-33f2-498e-812f-cf814c1b2b41,Barrier,NA,NA,0,bc,1,2,4,0,NA,Private,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Small,0,30,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,1,4.8,0,Indian Gardens Ranch Ltd.,0,NA,2,11,Thompson - Mouth,6/29/2022,0,1,0,NA,NA,NA,NA,NA,Durand Lake Dam,NA,BC_205,08LF,-120.7018618,50.61236328
0,0,0,NA,NA,NA,NA,Fehr Lake,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/21e29a4c-3230-4588-b1f5-89a4675d8279,dams,NA,NA,Thompson-Nicola J (Copper Desert Country),Unknown,Active,21e29a4c-3230-4588-b1f5-89a4675d8279,Barrier,NA,NA,0,bc,1,2,4,0,NA,Private,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Medium,0,50,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,2,5.9,0,Gardens Creek Ranch Ltd.,0,NA,2,11,Thompson - Mouth,6/29/2022,0,1,0,NA,NA,NA,NA,NA,Fehr Lake West Dam,NA,BC_205,08LF,-120.8667326,50.70698934
0,0,0,NA,NA,NA,NA,Plaid Lake,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/a72f6a99-875c-4dd0-957a-b01e768c9e78,dams,NA,NA,Central Kootenay A,Unknown,Unknown,a72f6a99-875c-4dd0-957a-b01e768c9e78,Barrier,NA,NA,0,bc,1,5,7,0,NA,Unknown,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Lower Kootenay,6/29/2022,0,1,0,NA,NA,NA,NA,NA,NA,NA,BC_90,08NH,-116.7419004,49.76235877
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/ae85b805-9914-494b-87a5-4ee9088c9e77,dams,NA,NA,Bulkley-Nechako E,Unknown,Active,ae85b805-9914-494b-87a5-4ee9088c9e77,Barrier,NA,NA,0,bc,1,2,1,0,NA,Charity/Non-profit,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Small,0,65,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,1,4,0,Ducks Unlimited (Canada),0,NA,2,11,Nechako Reservoir,6/29/2022,0,1,0,NA,NA,NA,NA,NA,Robertson Creek Dam,NA,BC_24,08JAB,-125.826693,53.79446361
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/2eb4fda2-14a7-43a7-a196-7ecb8e0ee2b4,dams,NA,NA,Thompson-Nicola L (Grasslands),Saddle,Active,2eb4fda2-14a7-43a7-a196-7ecb8e0ee2b4,Barrier,NA,NA,0,bc,1,2,6,0,NA,Other,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,4,0,0,Haughton James H,0,NA,2,11,South Thompson,6/29/2022,0,1,0,NA,NA,NA,NA,NA,Haughton Pond Dam #2,NA,BC_191,08LE,-120.2698591,50.56159186
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/c3d5ddd5-a363-4466-839d-c9c663a23bd1,dams,NA,NA,Thompson-Nicola L (Grasslands),Unknown,Active,c3d5ddd5-a363-4466-839d-c9c663a23bd1,Barrier,NA,NA,0,bc,1,2,6,0,NA,Other,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,4,0,0,Norris Ruth Gertrude,0,NA,2,11,South Thompson,6/29/2022,0,0,0,NA,NA,NA,NA,NA,Niels Brook Dam,NA,BC_191,08LE,-119.6940809,50.74002937
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/555afbd4-fa54-4f09-8e3f-0f7820ee297c,dams,NA,NA,Peace River B,Unknown,Active,555afbd4-fa54-4f09-8e3f-0f7820ee297c,Barrier,NA,NA,0,bc,1,2,6,0,NA,Other,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Small,0,93,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,1,3.6,0,Kitt John C & Diane M,0,NA,2,11,Beatton,6/29/2022,0,0,0,NA,NA,NA,NA,NA,Kitt Pond Dam,NA,BC_98,07FC,-121.5072148,56.64121276
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/c0f068b6-b48e-45d1-bc63-76b4eacfd1d7,dams,NA,NA,Thompson-Nicola L (Grasslands),Saddle,Active,c0f068b6-b48e-45d1-bc63-76b4eacfd1d7,Barrier,NA,NA,0,bc,1,2,6,0,NA,Other,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Medium,0,0,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,2,10.6,0,Campbell Creek Wuc,0,NA,2,11,South Thompson,6/29/2022,0,0,0,NA,NA,NA,NA,NA,Scuitto Lake Cut-Off Dam,NA,BC_191,08LE,-120.1483015,50.54529287
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/9e6b5d3e-f13b-4491-870d-82c7391faf5c,dams,NA,NA,Thompson-Nicola L (Grasslands),Saddle,Active,9e6b5d3e-f13b-4491-870d-82c7391faf5c,Barrier,NA,NA,0,bc,1,2,4,0,NA,Private,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,4,0,2016,Capitol Hill Estates Ltd.,0,NA,2,11,South Thompson,6/29/2022,0,0,0,NA,NA,NA,NA,NA,Horseshoe Lake Saddle Dam,NA,BC_191,08LE,-120.1752083,50.48207915
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/9a3d842c-ef9c-4c7e-bd1c-5b98db4ced92,dams,NA,NA,Thompson-Nicola L (Grasslands),Saddle,Active,9a3d842c-ef9c-4c7e-bd1c-5b98db4ced92,Barrier,NA,NA,0,bc,1,2,1,0,NA,Charity/Non-profit,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Small,0,80,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,1,2,0,Ducks Unlimited (Canada),0,NA,2,11,South Thompson,6/29/2022,0,1,0,NA,NA,NA,NA,NA,Stephens Marsh,NA,BC_191,08LE,-119.8787063,50.44883907
0,0,0,NA,NA,NA,NA,NA,NA,10,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/0b56c8b1-7c7d-4fff-93af-25b6a065ef5e,dams,NA,NA,Okanagan-Similkameen D,Unknown,Unknown,0b56c8b1-7c7d-4fff-93af-25b6a065ef5e,Barrier,NA,NA,0,bc,1,5,6,0,NA,Other,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Other,0,0,0,0,0,0,4,0,0,Allendale Wuc,0,NA,2,11,Okanagan,6/29/2022,0,1,0,NA,NA,NA,NA,NA,Little Clark Lake,NA,BC_161,08NM,-119.4101394,49.36772098
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/aefcb9ab-b813-49f1-b612-e097e269567e,dams,NA,NA,qathet A,Unknown,Active,aefcb9ab-b813-49f1-b612-e097e269567e,Barrier,NA,NA,0,bc,1,2,3,0,NA,Municipal,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Small,0,0,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,1,3,1987,Lund Waterworks District,0,NA,2,11,Strait of Georgia - Toba Inlet,6/29/2022,0,1,0,NA,NA,NA,NA,NA,Thulin (Upper) Lake,NA,BC_207,08GC,-124.7533068,49.98631752
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/6b1a3df0-80fa-4f9e-adfc-b18ee02443b4,dams,NA,NA,Thompson-Nicola E (Bonaparte Plateau),Unknown,Active,6b1a3df0-80fa-4f9e-adfc-b18ee02443b4,Barrier,NA,NA,0,bc,1,2,5,0,NA,Provincial/Territorial,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Medium,0,60,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,2,5.6,0,Protected Areas Section,0,NA,2,11,Lower Fraser - Dog,6/29/2022,0,1,0,NA,NA,NA,NA,NA,Brown Lake Dam,NA,BC_8,08MD,-122.278921,51.41954599
0,0,0,NA,NA,NA,NA,Sliammon Creek,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/3fdb917e-6498-4129-b575-95f0a3b7d0f5,dams,NA,NA,qathet A,Unknown,Unknown,3fdb917e-6498-4129-b575-95f0a3b7d0f5,Barrier,NA,NA,0,bc,1,5,7,0,NA,Unknown,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Strait of Georgia - Toba Inlet,6/29/2022,0,1,0,NA,NA,NA,NA,NA,NA,NA,BC_207,08GC,-124.5898304,49.92713283
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/3a736f1b-c61b-4972-bc00-760039bba057,dams,NA,NA,Thompson-Nicola L (Grasslands),Unknown,Active,3a736f1b-c61b-4972-bc00-760039bba057,Barrier,NA,NA,0,bc,1,2,6,0,NA,Other,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,4,0,0,Fox Lewis F,0,NA,2,11,South Thompson,6/29/2022,0,1,0,NA,NA,NA,NA,NA,Dry Creek Dam #1 Dam,NA,BC_191,08LE,-119.8602514,50.61855787
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d4a62812-1a0a-45a8-9b84-7342b1c7b6c2,dams,NA,NA,Thompson-Nicola L (Grasslands),Unknown,Active,d4a62812-1a0a-45a8-9b84-7342b1c7b6c2,Barrier,NA,NA,0,bc,1,2,6,0,NA,Other,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Small,0,90,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,1,1,0,Turner Harold S & Shirley A,0,NA,2,11,South Thompson,6/29/2022,0,1,0,NA,NA,NA,NA,NA,Charlton Pond Dam,NA,BC_191,08LE,-119.8298571,50.62383251
0,0,0,NA,NA,NA,NA,NA,NA,10,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/0c4e6eca-8cd9-492e-951e-1ec483bcde8a,dams,NA,NA,Juan de Fuca,Unknown,Active,0c4e6eca-8cd9-492e-951e-1ec483bcde8a,Barrier,NA,NA,0,bc,1,2,4,0,NA,Private,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Small,0,9,0,NA,0,0,0,0,0,0,Other,0,0,0,0,0,0,1,4,0,1031755 Bc Ltd,0,NA,2,11,Southern Vancouver Island,6/29/2022,0,1,0,NA,NA,NA,NA,NA,Defiance Creek Dam,NA,BC_178,08HA,-124.4238277,48.55026233
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/9dd17f26-d6d1-4648-be37-0dd6b682ad77,dams,NA,NA,Juan de Fuca,Saddle,Active,9dd17f26-d6d1-4648-be37-0dd6b682ad77,Barrier,NA,NA,0,bc,1,2,3,0,NA,Municipal,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Medium,0,52,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,2,7,1902,Capital Regional District,0,NA,2,11,NA,6/29/2022,0,0,0,NA,NA,NA,NA,NA,Butchart Lake North Center Dam (#4),NA,BC_243,08HA,-123.651384,48.54664045
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f3d2884c-6248-43fa-8f1d-b9128375d9df,dams,NA,NA,Juan de Fuca,Saddle,Active,f3d2884c-6248-43fa-8f1d-b9128375d9df,Barrier,NA,NA,0,bc,1,2,3,0,NA,Municipal,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Medium,0,1100,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,2,11,1971,Capital Regional District,0,NA,2,11,Southern Vancouver Island,6/29/2022,0,0,0,NA,NA,NA,NA,NA,Sooke Lake Saddle Dam,NA,BC_178,08HA,-123.7065138,48.52635613
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/b7149a92-f1fb-4e66-9d65-2db65c1b3cc3,dams,NA,NA,Thompson-Nicola O (Lower North Thompson),Unknown,Unknown,b7149a92-f1fb-4e66-9d65-2db65c1b3cc3,Barrier,NA,NA,0,bc,1,5,7,0,NA,Unknown,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,North Thompson,6/29/2022,0,1,0,NA,NA,NA,NA,NA,NA,NA,BC_115,08LB,-120.5253308,51.49006008
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/16e67a8c-e0f7-44b5-bd67-cbcf9cc3508e,dams,NA,NA,Kelowna,Saddle,Unknown,16e67a8c-e0f7-44b5-bd67-cbcf9cc3508e,Barrier,NA,NA,0,bc,1,5,3,0,NA,Municipal,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,4,0,0,Black Mountain Irrigation District,0,NA,2,11,Okanagan,6/29/2022,0,1,0,NA,NA,NA,NA,NA,Black Mountain Res North (Gopher Flats),NA,BC_161,08NM,-119.3437469,49.88155912
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/0f02098b-a1e1-4e29-b7e7-e62621ab7b0e,dams,NA,NA,Central Okanagan,Saddle,Active,0f02098b-a1e1-4e29-b7e7-e62621ab7b0e,Barrier,NA,NA,0,bc,1,2,3,0,NA,Municipal,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Small,0,30,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,1,3,0,Black Mountain Irrigation District,0,NA,2,11,Okanagan,6/29/2022,0,0,0,NA,NA,NA,NA,NA,James Lake Saddle Dam,NA,BC_161,08NM,-119.2427147,49.94902447
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/9b5cbd0c-489e-44b7-bd22-8fcc56bdcac6,dams,NA,NA,Central Okanagan,Saddle,Active,9b5cbd0c-489e-44b7-bd22-8fcc56bdcac6,Barrier,NA,NA,0,bc,1,2,3,0,NA,Municipal,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Medium,0,304.8,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,2,9.3,1973,South East Kelowna Irrigation District,0,NA,2,11,Okanagan,6/29/2022,0,0,0,NA,NA,NA,NA,NA,Mcculloch East Dam,NA,BC_161,08NM,-119.1722181,49.77802717
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/499fde78-a35b-4f9a-b73f-f5abf788830b,dams,NA,NA,Okanagan-Similkameen H,Unknown,Active,499fde78-a35b-4f9a-b73f-f5abf788830b,Barrier,NA,NA,0,bc,1,2,3,0,NA,Municipal,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Small,0,168,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,1,4.9,1968,Corp Of The District Of Summerland,0,NA,2,11,Okanagan,6/29/2022,0,1,0,NA,NA,NA,NA,NA,Whitehead Lake Dam,NA,BC_161,08NM,-120.1832799,49.7930734
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/179d9748-90f5-4162-bb01-21f7c40c60bf,dams,NA,NA,Central Okanagan,Saddle,Active,179d9748-90f5-4162-bb01-21f7c40c60bf,Barrier,NA,NA,0,bc,1,2,3,0,NA,Municipal,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Small,0,20.1,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,1,1.7,0,City Of Kelowna,0,NA,2,11,Okanagan,6/29/2022,0,0,0,NA,NA,NA,NA,NA,Long Meadow Lake K Saddle Dam,NA,BC_161,08NM,-119.1727633,49.80408105
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/5b4b0f3d-6a68-4344-8e74-dcd6b4632a3b,dams,NA,NA,Central Okanagan,Saddle,Active,5b4b0f3d-6a68-4344-8e74-dcd6b4632a3b,Barrier,NA,NA,0,bc,1,2,3,0,NA,Municipal,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,4,0,0,District Of Lake Country,0,NA,2,11,Okanagan,6/29/2022,0,0,0,NA,NA,NA,NA,NA,Oyama Lake Saddle Dam,NA,BC_161,08NM,-119.2793661,50.11558946
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/2369c642-7c67-4eae-a948-a92501502400,dams,NA,NA,Central Okanagan,Saddle,Active,2369c642-7c67-4eae-a948-a92501502400,Barrier,NA,NA,0,bc,1,2,3,0,NA,Municipal,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Medium,0,396.2,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,2,9.9,1973,South East Kelowna Irrigation District,0,NA,2,11,Okanagan,6/29/2022,0,0,0,NA,NA,NA,NA,NA,Mcculloch Lynx Dam,NA,BC_161,08NM,-119.1896264,49.75820017
